School DBN,Type of School,Article.28,Article.28.Name,Article.31.Clininc.Onsite,Article.31.Provider,Funded.Article.31.Clinic,Community.School.w..MH.Funding,SRT,Promise.Zone,X100.Schools.Project,School.MH.Supervisor,School.MH.Consultant,School.Name,Address,lon,lat,geoAddress
07X221,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,South Bronx Preparatory: A College Board School,"360 EAST 145 STREET,BRONX,NY,10454",-73.9206428,40.8137231,"360 e 145th st, the bronx, ny 10454, usa"
07X277,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,South Bronx International Middle School,"1000 TELLER AVENUE,BRONX,NY,10456",-73.9141928,40.8279,"1000 teller ave, the bronx, ny 10456, usa"
07X298,Consultant Program,,.,,,,,,,,Kimberly Amazu,Venus Cooper,M.S. 594,"1000 TELLER AVENUE,BRONX,NY,10456",-73.9141928,40.8279,"1000 teller ave, the bronx, ny 10456, usa"
07X359,Consultant Program,,.,,,,,,,,Kimberly Amazu,Reenee Richards,Concourse Village Elementary School,"750 CONCOURSE VILLAGE WEST,BRONX,NY,10451",-73.9228472,40.8231334,"750 concourse village w, the bronx, ny 10451, usa"
07X379,Community School,,.,X,Astor,X,AIDP,,,,,,Jill Chaifetz Transfer High School,"778 FOREST AVENUE,BRONX,NY,10456",-73.9053941,40.8186399,"778 forest ave, the bronx, ny 10456, usa"
07X548,Community School,X,Montefiore Medical Center,,,,Other,,,,,,Careers in Sports High School,"730 CONCOURSE VILLAGE WEST,BRONX,NY,10451",-73.9235453,40.8225734,"730 concourse village w, the bronx, ny 10451, usa"
07X551,Consultant Program,,.,,,,,,,,Richard Repaci- IC,Woodjerry Louis,The Urban Assembly Bronx Academy of Letters,"339 MORRIS AVENUE,BRONX,NY,10451",-73.925921,40.8136662,"339 morris ave, the bronx, ny 10451, usa"
07X557,Consultant Program,,.,,,,,,,,Kimberly Amazu,Ani Nunez,Mott Haven Community High School,"455 SOUTHERN BLVD,BRONX,NY,10455",-73.9073691,40.8104034,"455 southern blvd, the bronx, ny 10455, usa"
07X584,Community School,X,Morris Heights Health Center,X,NY Foundling,X,Other,,,,,,Accion Academy,"977 FOX STREET,BRONX,NY,10459",-73.8940382,40.8220835,"977 fox st, the bronx, ny 10459, usa"
07X600,Consultant Program,,.,,,,,,,X,Richard Repaci- IC,Woodjerry Louis,Alfred E. Smith Career and Technical Education High School,"333 EAST 151 STREET,BRONX,NY,10451",-73.9195405,40.8184997,"333 e 151st st, the bronx, ny 10451, usa"
08X014,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. X014 Senator John Calandra,"3047 BRUCKNER BOULEVARD,BRONX,NY,10461",-73.8254453,40.8358366,"3047 bruckner blvd, the bronx, ny 10461, usa"
08X036,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 036 Unionport,"1070 CASTLE HILL AVENUE,BRONX,NY,10472",-73.8503793,40.8294156,"1070 castle hill ave, the bronx, ny 10472, usa"
08X048,Consultant Program,X,Urban Health Plan,,,,,,,,Qiana Outlaw,Melissa Santiago,J.H.S. 080 The Mosholu Parkway,"149 EAST MOSHOLU PKWY N,BRONX,NY,10467",-73.8813704,40.8768024,"149 e mosholu pkwy n, the bronx, ny 10467, usa"
08X062,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 062 Inocensio Casanova,"660 FOX STREET,BRONX,NY,10455",-73.9003875,40.8138781,"660 fox st, the bronx, ny 10455, usa"
08X069,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 085 Great Expectations,"2400 MARION AVENUE,BRONX,NY,10458",-73.8948755,40.8587862,"2400 marion ave, the bronx, ny 10458, usa"
08X071,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 071 Rose E. Scala,"3040 ROBERTS AVENUE,BRONX,NY,10461",-73.8296383,40.8455954,"3040 roberts ave, the bronx, ny 10461, usa"
08X075,Consultant Program,X,Urban Health Plan,,,,,,,,Qiana Outlaw,Melissa Santiago,Riverdale / Kingsbridge Academy (Middle School / High School 141),"660 WEST 237 STREET,BRONX,NY,10463",-73.913605,40.8877008,"660 w 237th st, the bronx, ny 10463, usa"
08X093,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 093 Albert G. Oliver,"1535 STORY AVENUE,BRONX,NY,10473",-73.877255,40.822513,"1535 story ave, the bronx, ny 10473, usa"
08X107,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 107,"1695 SEWARD AVENUE,BRONX,NY,10473",-73.8684748,40.8187805,"1695 seward ave, the bronx, ny 10473, usa"
08X123,Community School,,.,,,,Renewal,,,,,,P.S. 595,"700 EAST 179 STREET,BRONX,NY,10457",-73.8895023,40.8463129,"700 e 179th st, the bronx, ny 10457, usa"
08X130,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,P.S. 130 Abram Stevens Hewitt,"750 PROSPECT AVENUE,BRONX,NY,10455",-73.9018573,40.8176339,"750 prospect ave, the bronx, ny 10455, usa"
08X131,Community School,,.,X,Astor,X,Other,,,,,,J.H.S. 131 Albert Einstein,"885 BOLTON AVENUE,BRONX,NY,10473",-73.8598551,40.8232367,"885 bolton ave, the bronx, ny 10473, usa"
08X138,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 138 Samuel Randall,"2060 LAFAYETTE AVENUE,BRONX,NY,10473",-73.8524737,40.8223261,"2060 lafayette ave, the bronx, ny 10473, usa"
08X140,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. X140 The Eagle School,"916 EAGLE AVENUE,BRONX,NY,10456",-73.9076299,40.8234226,"916 eagle ave, the bronx, ny 10456, usa"
08X146,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 146 Edward Collins,"968 CAULDWELL AVENUE,BRONX,NY,10456",-73.9055778,40.8251407,"968 cauldwell ave, the bronx, ny 10456, usa"
08X152,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,P.S. 152 Evergreen,"1007 EVERGREEN AVENUE,BRONX,NY,10472",-73.8804057,40.8241653,"1007 evergreen ave, the bronx, ny 10472, usa"
08X182,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 182,"601 STICKBALL BOULEVARD,BRONX,NY,10473",-73.856982,40.818892,"601 stickball blvd, the bronx, ny 10473, usa"
08X269,Community School,,.,,,,AIDP,,,,,,Bronx Studio School for Writers and Artists,"928 SIMPSON STREET,BRONX,NY,10459",-73.8930381,40.8203827,"928 simpson st, the bronx, ny 10459, usa"
08X301,Community School,,.,,,,Renewal,,,,,,M.S. 301 Paul L. Dunbar,"890 CAULDWELL AVENUE,BRONX,NY,10456",-73.9067316,40.8225181,"890 cauldwell ave, the bronx, ny 10456, usa"
08X302,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,M.S. 302 Luisa Dessus Cruz,"681 KELLY STREET,BRONX,NY,10455",-73.9016736,40.8159118,"681 kelly st, the bronx, ny 10455, usa"
08X304,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 304 Early Childhood School,"2750 LAFAYETTE AVENUE,BRONX,NY,10465",-73.8293166,40.827175,"2750 lafayette ave, the bronx, ny 10465, usa"
08X333,Consultant Program,X,Urban Health Plan,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,The Longwood Academy of Discovery,"888 REV J A POLITE AVE,BRONX,NY,10459",-73.8986342,40.8201293,"888 rev james a polite ave, the bronx, ny 10459, usa"
08X371,Community School,,.,X,Astor,X,AIDP,,,,,,Urban Institute of Mathematics,"650 HOLLYWOOD AVENUE,BRONX,NY,10465",-73.8182885,40.8269794,"650 hollywood ave, the bronx, ny 10465, usa"
08X375,Community School,X,Montefiore Medical Center,,,,Renewal,,,,,,The Bronx Mathematics Preparatory School,"456 WHITE PLAINS ROAD,BRONX,NY,10473",-73.8560573,40.814901,"456 white plains rd, the bronx, ny 10473, usa"
08X392,Consultant Program,,.,,,,,,,,Qiana Outlaw,Melissa Santiago,The Bronx School of Young Leaders,"40 WEST TREMONT AVENUE,BRONX,NY,10453",-73.9108139,40.8513941,"40 w tremont ave, the bronx, ny 10453, usa"
08X405,Community School,X,Montefiore Medical Center,X,NY Foundling,X,Renewal,,,,,,Herbert H. Lehman High School,"3000 EAST TREMONT AVENUE,BRONX,NY,10461",-73.8379549,40.8398166,"3000 e tremont ave, the bronx, ny 10461, usa"
08X424,Community School,,.,X,Astor,X,RISE,,,,,,The Hunts Point School,"730 BRYANT AVENUE,BRONX,NY,10474",-73.8853003,40.8157147,"730 bryant ave, the bronx, ny 10474, usa"
08X448,Community School,,.,X,Astor,X,Other,,,,,,Soundview Academy for Culture and Scholarship,"885 BOLTON AVENUE,BRONX,NY,10473",-73.8598551,40.8232367,"885 bolton ave, the bronx, ny 10473, usa"
08X467,Community School,,.,X,Astor,X,AIDP/Renewal,,,,,,Mott Hall Community School,"650 HOLLYWOOD AVENUE,BRONX,NY,10465",-73.8182885,40.8269794,"650 hollywood ave, the bronx, ny 10465, usa"
08X530,Community School,X,Morris Heights Health Center,,,,Renewal,,,,,,Longwood Preparatory Academy,"965 LONGWOOD AVENUE,BRONX,NY,10459",-73.8978152,40.8178276,"965 longwood ave, the bronx, ny 10459, usa"
08X559,Consultant Program,X,Urban Health Plan,,,,,,,,Qiana Outlaw,Melissa Santiago,School for Tourism and Hospitality,"900 TINTON AVENUE,BRONX,NY,10456",-73.903432,40.8220015,"900 tinton ave, the bronx, ny 10456, usa"
08X562,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,Blueprint Middle School,"1111 PUGSLEY AVENUE,BRONX,NY,10472",-73.8567905,40.829288,"1111 pugsley ave, the bronx, ny 10472, usa"
09X011,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,P.S. 011 Highbridge,"1257 OGDEN AVENUE,BRONX,NY,10452",-73.9257866,40.8397377,"1257 ogden ave, the bronx, ny 10452, usa"
09X022,Community School,X,H+H Gotham,X,,,Renewal,,,,,,J.H.S. 022 Jordan L. Mott,"270 EAST 167 STREET,BRONX,NY,10456",-73.9139387,40.8324496,"270 e 167th st, the bronx, ny 10456, usa"
09X035,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 035 Franz Siegel,"261 EAST 163 STREET,BRONX,NY,10451",-73.917933,40.8275587,"261 e 163rd st, the bronx, ny 10451, usa"
09X042,Community School,,.,X,Astor,,AIDP,,,,,,P.S. 042 Claremont,"1537 WASHINGTON AVENUE,BRONX,NY,10457",-73.9030255,40.8385594,"1537 washington ave, the bronx, ny 10457, usa"
09X055,Community School,X,Montefiore Medical Center,,,,AIDP,,,,,,P.S. 055 Benjamin Franklin,"450 SAINT PAUL'S PLACE,BRONX,NY,10456",-73.9048821,40.8361368,"450 st pauls pl, the bronx, ny 10456, usa"
09X058,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 058,"459 EAST 176 STREET,BRONX,NY,10457",-73.8988335,40.8461805,"459 e 176th st, the bronx, ny 10457, usa"
09X063,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,Academy For Personal Leadership And Excellence,"120 EAST 184 STREET,BRONX,NY,10468",-73.9004606,40.8594929,"120 e 184th st, the bronx, ny 10468, usa"
09X070,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,P.S. 070 Max Schoenfeld,"1691 WEEKS AVENUE,BRONX,NY,10457",-73.9078731,40.844366,"1691 weeks ave, the bronx, ny 10457, usa"
09X073,Consultant Program,X,H+H Gotham,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 073 Bronx,"1020 ANDERSON AVENUE,BRONX,NY,10452",-73.9265674,40.8326434,"1020 anderson ave, the bronx, ny 10452, usa"
09X109,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 109 Sedgwick,"1771 POPHAM AVENUE,BRONX,NY,10453",-73.9186207,40.8517883,"1771 popham ave, the bronx, ny 10453, usa"
09X110,Consultant Program,,.,,,,,,,,Qiana Outlaw,Quan-Asia Bain-James,P.S. 110 Theodore Schoenfeld,"580 CROTONA PARK SOUTH,BRONX,NY,10456",-73.9004334,40.8350416,"580 crotona park s, the bronx, ny 10456, usa"
09X114,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,P.S. X114 - Luis Llorens Torres Schools,"1155 CROMWELL AVENUE,BRONX,NY,10452",-73.9232607,40.8349464,"1155 cromwell ave, the bronx, ny 10452, usa"
09X117,Community School,X,H+H Gotham,X,ACDP,X,Renewal,,,,,,I.S. 117 Joseph H. Wade,"1865 MORRIS AVENUE,BRONX,NY,10453",-73.9087458,40.8485793,"1865 morris ave, the bronx, ny 10460, usa"
09X128,Consultant Program,,.,,,,,,,,Qiana Outlaw,Quan-Asia Bain-James,The Angelo Patri Middle School,"2225 WEBSTER AVENUE,BRONX,NY,10457",-73.8970362,40.8546548,"2225 webster ave, the bronx, ny 10457, usa"
09X132,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 132 Garret A. Morgan,"1245 WASHINGTON AVENUE,BRONX,NY,10456",-73.9070476,40.8319785,"1245 washington ave, the bronx, ny 10456, usa"
09X163,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 163 Arthur A. Schomburg,"2075 WEBSTER AVENUE,BRONX,NY,10457",-73.8988258,40.8518013,"2075 webster ave, the bronx, ny 10457, usa"
09X199,Consultant Program,,.,,,,,,,,Qiana Outlaw,Natalia Gomez,High School for Teaching and the Professions,"2780 RESERVOIR AVENUE,BRONX,NY,10468",-73.8969711,40.8704171,"2780 reservoir ave, the bronx, ny 10468, usa"
09X204,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 204 Morris Heights,"1780 DR. MARTIN LUTHER KING JR. BLVD,BRONX,NY,10453",-73.9151313,40.8500841,"1780 dr martin luther king jr blvd, the bronx, ny 10453, usa"
09X218,Consultant Program,,.,,,,,,,,Qiana Outlaw,Quan-Asia Bain-James,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,"1220 GERARD AVENUE,BRONX,NY,10452",-73.9197242,40.8354825,"1220 gerard ave, the bronx, ny 10452, usa"
09X219,Community School,X,Children's Aid Society,X,Children's Aid,X,AIDP/Renewal,,,,,,I.S. 219 New Venture School,"3630 THIRD AVENUE,BRONX,NY,10456",-73.9039243,40.8338446,"3630 3rd ave, the bronx, ny 10456, usa"
09X227,Community School,X,Montefiore Medical Center,,,,Renewal,,,,,,Bronx Collegiate Academy,"240 EAST 172 STREET,BRONX,NY,10457",-73.9111588,40.8398672,"240 e 172nd st, the bronx, ny 10457, usa"
09X229,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,Fordham Leadership Academy,"500 EAST FORDHAM ROAD,BRONX,NY,10458",-73.8886743,40.8594021,"500 e fordham rd, the bronx, ny 10458, usa"
09X231,PIP,,.,X,Astor,X,,,,,,,Eagle Academy for Young Men,"4143 THIRD AVENUE,BRONX,NY,10457",-73.8972161,40.845289,"4143 3rd ave, the bronx, ny 10457, usa"
09X236,Consultant Program,,.,,,,,,,,Qiana Outlaw,Elizabeth Sanchez,P.S. 236 Langston Hughes,"1871 WALTON AVENUE,BRONX,NY,10453",-73.9097575,40.8489706,"1871 walton ave, the bronx, ny 10453, usa"
09X274,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,DeWitt Clinton High School,"100 WEST MOSHOLU PARKWAY SOUTH,BRONX,NY,10468",-73.8875851,40.8812165,"100 w mosholu pkwy s, the bronx, ny 10468, usa"
09X294,Community School,,.,,,,Other,,,,,,The Walton Avenue School,"1425 WALTON AVENUE,BRONX,NY,10452",-73.9157284,40.8403454,"1425 walton ave, the bronx, ny 10452, usa"
09X297,Community School,X,Montefiore Medical Center,X,Astor,X,AIDP,,,,,,Morris Academy for Collaborative Studies,"1110 BOSTON ROAD,BRONX,NY,10456",-73.9045097,40.8273033,"1110 boston rd, the bronx, ny 10456, usa"
09X311,Community School,,.,,,,Other,,,,,,Lucero Elementary School,"1425 WALTON AVENUE,BRONX,NY,10452",-73.9157284,40.8403454,"1425 walton ave, the bronx, ny 10452, usa"
09X313,Community School,,.,,,,Renewal,,,,,,I.S. 313 School of Leadership Development,"1600 WEBSTER AVENUE,BRONX,NY,10457",-73.904446,40.840565,"1600 webster ave, the bronx, ny 10457, usa"
09X324,Community School,X,Morris Heights Health Center,,,,Renewal,,,,,,Bronx Early College Academy for Teaching & Learning,"250 EAST 164 STREET,BRONX,NY,10456",-73.9175196,40.8280778,"250 e 164th st, the bronx, ny 10456, usa"
09X328,Community School,X,Montefiore Medical Center,X,Astor,X,Renewal,,,,,,New Millennium Business Academy Middle School,"1000 TELLER AVENUE,BRONX,NY,10456",-73.9141928,40.8279,"1000 teller ave, the bronx, ny 10456, usa"
09X329,Community School,X,Montefiore Medical Center,,,,Renewal,,,,,,DreamYard Preparatory School,"240 EAST 172 STREET,BRONX,NY,10457",-73.9111588,40.8398672,"240 e 172nd st, the bronx, ny 10457, usa"
09X339,Community School,,.,,,,Renewal,,,,,,I.S. 339,"1600 WEBSTER AVENUE,BRONX,NY,10457",-73.904446,40.840565,"1600 webster ave, the bronx, ny 10457, usa"
09X361,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,The Highbridge Green School,"200 West 167th Street,BRONX,NY,10452",-73.9279911,40.8380483,"200 w 167th st, the bronx, ny 10452, usa"
09X412,Community School,X,Montefiore Medical Center,,,,Renewal,,,,,,Bronx High School of Business,"240 EAST 172 STREET,BRONX,NY,10457",-73.9111588,40.8398672,"240 e 172nd st, the bronx, ny 10457, usa"
09X505,Consultant Program,,.,,,,,,,,Richard Repaci- IC,TBA,"Bronx School for Law, Government and Justice","244 EAST 163 STREET,BRONX,NY,10451",-73.9189269,40.827572,"244 e 163rd st, the bronx, ny 10451, usa"
09X517,Community School,X,Children's Aid Society,X,Children's Aid,X,Renewal,,,,,,Frederick Douglass Academy III Secondary School,"3630 THIRD AVENUE,BRONX,NY,10456",-73.9039243,40.8338446,"3630 3rd ave, the bronx, ny 10456, usa"
09X525,Community School,,.,X,Astor,X,Other,,,X,,,Bronx Leadership Academy High School,"1710 WEBSTER AVENUE,BRONX,NY,10457",-73.9031094,40.8434287,"1710 webster ave, the bronx, ny 10457, usa"
09X593,Community School,X,Montefiore Medical Center,X,Astor,X,Other,,,,,,South Bronx International Middle School,"1000 TELLER AVENUE,BRONX,NY,10456",-73.9141928,40.8279,"1000 teller ave, the bronx, ny 10456, usa"
09X594,Community School,,.,X,Astor,X,Other,,,,,,M.S. 594,"1000 TELLER AVENUE,BRONX,NY,10456",-73.9141928,40.8279,"1000 teller ave, the bronx, ny 10456, usa"
10X003,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. 3 Raul Julia Micro Society,"2100 LAFONTAINE AVENUE,BRONX,NY,10457",-73.8917519,40.8502515,"2100 lafontaine ave, the bronx, ny 10457, usa"
10X009,Consultant Program,,.,,,,,,,,Kimberly Amazu,Ani Nunez,P.S. 9 Ryer Avenue Elementary School,"230 EAST 183 STREET,BRONX,NY,10458",-73.8989065,40.8568025,"230 e 183rd st, the bronx, ny 10458, usa"
10X015,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. X015 Institute for Environmental Learning,"2195 ANDREWS AVENUE,BRONX,NY,10453",-73.9098035,40.8591846,"2195 andrews ave n, the bronx, ny 10453, usa"
10X020,Consultant Program,,.,,,,,X,,,Kimberly Amazu,Eliana Perez,"PS/MS 20 P.O.George J. Werdann, III","3050 WEBSTER AVENUE,BRONX,NY,10467",-73.8790735,40.8696205,"3050 webster ave, the bronx, ny 10467, usa"
10X023,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 023 The New Children's School,"2151 WASHINGTON AVENUE,BRONX,NY,10457",-73.8947836,40.8533809,"2151 washington ave, the bronx, ny 10457, usa"
10X024,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. 024 Spuyten Duyvil,"660 WEST 236 STREET,BRONX,NY,10463",-73.9141927,40.8870378,"660 w 236th st, the bronx, ny 10463, usa"
10X033,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. 033 Timothy Dwight,"2424 JEROME AVENUE,BRONX,NY,10468",-73.901633,40.8616747,"2424 jerome ave, the bronx, ny 10468, usa"
10X037,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. X037 - Multiple Intelligence School,"360 WEST 230 STREET,BRONX,NY,10463",-73.9107403,40.8797629,"360 w 230th st, the bronx, ny 10463, usa"
10X046,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,P.S. 046 Edgar Allan Poe,"279 EAST 196 STREET,BRONX,NY,10458",-73.8906272,40.8669496,"279 e 196th st, the bronx, ny 10458, usa"
10X054,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S./I.S. 54,"2703 WEBSTER AVENUE,BRONX,NY,10458",-73.8878434,40.8649138,"2703 webster ave, the bronx, ny 10458, usa"
10X059,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 059 The Community School of Technology,"2185 BATHGATE AVENUE,BRONX,NY,10457",-73.8935685,40.853105,"2185 bathgate ave, the bronx, ny 10457, usa"
10X077,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,P.S. 112 Bronxwood,"1925 SCHIEFFELIN AVENUE,BRONX,NY,10466",-73.8439899,40.8847649,"1925 schieffelin ave, the bronx, ny 10466, usa"
10X080,Community School,,.,X,Astor,X,RISE,,,,,,J.H.S. 080 The Mosholu Parkway,"149 EAST MOSHOLU PKWY N,BRONX,NY,10467",-73.8813704,40.8768024,"149 e mosholu pkwy n, the bronx, ny 10467, usa"
10X085,Community School,X,Montefiore Medical Center,X,,,Renewal,,,,,,P.S. 085 Great Expectations,"2400 MARION AVENUE,BRONX,NY,10458",-73.8948755,40.8587862,"2400 marion ave, the bronx, ny 10458, usa"
10X086,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,P.S. 086 Kingsbridge Heights,"2756 RESERVOIR AVENUE,BRONX,NY,10468",-73.8982631,40.8698472,"2756 reservoir ave, the bronx, ny 10468, usa"
10X091,Consultant Program,,.,,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,P.S. 091 Bronx,"2200 AQUEDUCT AVENUE,BRONX,NY,10453",-73.9079203,40.8576448,"2200 aqueduct ave, the bronx, ny 10453, usa"
10X094,Consultant Program,,.,,,,,,,,Kimberly Amazu,Kimberly Amazu IC,P.S. 094 Kings College School,"3530 KINGS COLLEGE PLACE,BRONX,NY,10467",-73.8753985,40.880414,"3530 kings college pl, the bronx, ny 10467, usa"
10X118,Consultant Program,,.,X,,,,,,,Qiana Outlaw,Lana Ritterman-McAndrew,J.H.S. 118 William W. Niles,"577 EAST 179 STREET,BRONX,NY,10457",-73.892395,40.8485715,"577 e 179th st, the bronx, ny 10457, usa"
10X141,PIP,,.,,,,,,,,,,Riverdale / Kingsbridge Academy (Middle School / High School 141),"660 WEST 237 STREET,BRONX,NY,10463",-73.913605,40.8877008,"660 w 237th st, the bronx, ny 10463, usa"
10X159,Consultant Program,,.,,,,,,,,Kimberly Amazu,Eliana Perez,P.S. 159 Luis Munoz Marin Biling,"2315 WASHINGTON AVENUE,BRONX,NY,10458",-73.8932218,40.8555458,"2315 washington ave, the bronx, ny 10458, usa"
10X205,Consultant Program,,.,X,,,,,,,Kimberly Amazu,Ani Nunez,P.S. 205 Fiorello LaGuardia,"2475 SOUTHERN BOULEVARD,BRONX,NY,10458",-73.8813704,40.8557006,"2475 southern blvd, the bronx, ny 10458, usa"
